,,,,,,,,,,,
,城市,酒店,原名称,平台,星级,房型,对于Qunar - 订购网站,价格,返现,website,
,桂林,格子微酒店桂林中心广场店,格子微酒店（桂林中心广场店）,Ctrip,2,双人标房,,140,,http://hotels.ctrip.com/hotel/449681.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,格子微酒店桂林中心广场店,格子微酒店（桂林中心广场店）,eLong,3,标准双人间,,140,16,http://hotel.elong.com/guilin/32101213/,
,桂林,格子微酒店桂林中心广场店,格子微酒店桂林中心广场店,Qunar,经济型,双人标准房,1.来订吧,149,15,http://hotel.qunar.com/city/guilin/dt-6320/?tag=guilin#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%A0%BC%E5%AD%90%E5%BE%AE%E9%85%92%E5%BA%97%E6%A1%82%E6%9E%97%E4%B8%AD%E5%BF%83%E5%B9%BF%E5%9C%BA%E5%BA%97&from=hotellist&filterid=7d3d9c20-5bcd-4801-bdc8-7718fcb87b27_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A46253EF&QHPR=1_1_0_0,
名称不全,桂林,如家快捷桂林火车站店,如家快捷酒店（桂林火车站店）,Ctrip,2,商务大床房,,180,,http://hotels.ctrip.com/hotel/48490.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,如家快捷桂林火车站店,如家快捷酒店（桂林火车站店）,eLong,0,商务大床房,,180,,http://hotel.elong.com/guilin/32101122/,
,桂林,如家快捷桂林火车站店,如家快捷桂林火车站店,Qunar,经济型,商务大床房,1.住哪网,180,,http://hotel.qunar.com/city/guilin/dt-2009/?tag=guilin#fromDate=2014-02-28&toDate=2014-03-01&q=%E5%A6%82%E5%AE%B6%E5%BF%AB%E6%8D%B7%E6%A1%82%E6%9E%97%E7%81%AB%E8%BD%A6%E7%AB%99%E5%BA%97&from=hotellist&filterid=5182a7cc-d644-4e62-a321-fd0be87460aa_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A46BE98B&QHPR=1_1_0_0,
名称不全,桂林,汉庭酒店桂林象山公园店,汉庭酒店（桂林象山公园店）,Ctrip,2,高级大床房,,170,,http://hotels.ctrip.com/hotel/431955.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,汉庭酒店桂林象山公园店,汉庭酒店（桂林象山公园店）,eLong,0,高级大床房,,170,,http://hotel.elong.com/guilin/02101025/,
,桂林,汉庭酒店桂林象山公园店,汉庭酒店桂林象山公园店,Qunar,经济型,高级大床房,2.酒店之家,189,5,http://hotel.qunar.com/city/guilin/dt-3360/?tag=guilin#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%B1%89%E5%BA%AD%E9%85%92%E5%BA%97%E6%A1%82%E6%9E%97%E8%B1%A1%E5%B1%B1%E5%85%AC%E5%9B%AD%E5%BA%97&from=hotellist%7Csug&filterid=787781c6-a426-40c1-8397-d504e6254d0a_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A47237B3&QHPR=1_1_0_0,
名称不全,桂林,汉庭酒店桂林七星路店,汉庭酒店（桂林七星路店）,Ctrip,2,高级大床房,,140,,http://hotels.ctrip.com/hotel/431953.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,汉庭酒店桂林七星路店,汉庭酒店（桂林七星路店）,eLong,0,高级大床房,,180,,http://hotel.elong.com/guilin/02101004/,
,桂林,汉庭酒店桂林七星路店,汉庭酒店桂林七星路店,Qunar,经济型,高级大床房,1.住哪网,189,,http://hotel.qunar.com/city/guilin/dt-2170/?tag=guilin#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%B1%89%E5%BA%AD%E9%85%92%E5%BA%97%E6%A1%82%E6%9E%97%E4%B8%83%E6%98%9F%E8%B7%AF%E5%BA%97&from=hotellist%7Csug&filterid=fa52dd42-e4b5-4ceb-b630-fcc06b894c30_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A476FDDA&QHPR=1_1_0_0,
,桂林,城市便捷酒店桂林七星公园店,城市便捷酒店（桂林七星公园店）,Ctrip,2,商务大床房,,190,,http://hotels.ctrip.com/hotel/432399.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,城市便捷酒店桂林七星公园店,城市便捷酒店（桂林七星公园店）,eLong,0,商务大床房,,190,21,http://hotel.elong.com/guilin/32101202/,
,桂林,城市便捷酒店桂林七星公园店,城市便捷酒店桂林七星公园店,Qunar,经济型,商务大床房,1.来订吧,200,30,http://hotel.qunar.com/city/guilin/q-%E5%9F%8E%E5%B8%82%E4%BE%BF%E6%8D%B7%E9%85%92%E5%BA%97%E6%A1%82%E6%9E%97%E4%B8%83%E6%98%9F%E5%85%AC%E5%9B%AD%E5%BA%97#fromDate=2014-02-28&toDate=2014-03-01&from=hotellist&QHFP=ZSL_A476F667&bs=%E6%B1%89%E5%BA%AD%E9%85%9,
,桂林,桂林城市便捷酒店火车北站店,城市便捷酒店（桂林火车北站店）,Ctrip,2,经济大床房,,130,,http://hotels.ctrip.com/hotel/536321.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,桂林城市便捷酒店火车北站店,城市便捷店（桂林火车北站店）,eLong,0,经济大床房,,130,16,http://hotel.elong.com/guilin/02101193/,
,桂林,桂林城市便捷酒店火车北站店,桂林城市便捷酒店火车北站店,Qunar,经济型,经济大床房,1.酒店之家,130,31,http://hotel.qunar.com/city/guilin/dt-6679/?tag=guilin#fromDate=2014-02-28&toDate=2014-03-01&q=%E5%9F%8E%E5%B8%82%E4%BE%BF%E6%8D%B7%E5%BA%97%EF%BC%88%E6%A1%82%E6%9E%97%E7%81%AB%E8%BD%A6%E5%8C%97%E7%AB%99%E5%BA%97%EF%BC%89&from=hotellist&filterid=1eca6258-,
,桂林,桂林灵鸿快捷酒店,桂林灵鸿快捷酒店,Ctrip,2,标准单人间,,59,,http://hotels.ctrip.com/hotel/453542.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,桂林灵鸿快捷酒店,桂林灵鸿快捷酒店,eLong,3,标准单人间,,80,11,http://hotel.elong.com/guilin/02101106/,
,桂林,桂林灵鸿快捷酒店,桂林灵鸿快捷酒店,Qunar,2,标准单人间,1.来订吧,80,11,http://hotel.qunar.com/city/guilin/dt-6297/?tag=guilin#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%A1%82%E6%9E%97%E7%81%B5%E9%B8%BF%E5%BF%AB%E6%8D%B7%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=43f14db4-be9c-4277-8503-7f7daae10f67_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A48819E0&QHPR=1_1_0_0,
,桂林,桂林金皇国际大酒店,桂林金皇国际大酒店,Ctrip,4,浪漫情侣间,,398,,http://hotels.ctrip.com/hotel/535161.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,桂林金皇国际大酒店,桂林金皇国际大酒店,eLong,5,浪漫情侣间,,398,56,http://hotel.elong.com/guilin/52101045/,
,桂林,桂林金皇国际大酒店,桂林金皇国际大酒店,Qunar,3,浪漫情侣间,1.来订吧,299,37,http://hotel.qunar.com/city/guilin/dt-6455/?tag=guilin#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%A1%82%E6%9E%97%E9%87%91%E7%9A%87%E5%9B%BD%E9%99%85%E5%A4%A7%E9%85%92%E5%BA%97&from=hotellist&filterid=b176187f-857d-49c1-9d20-fc3c7fbaa4da_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A48B975C&QHPR=1_1_0_0,
,桂林,桂林新华都大酒店,桂林新华都大酒店,Ctrip,3,双标房,,138,,http://hotels.ctrip.com/hotel/456352.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,桂林新华都大酒店,桂林新华都大酒店,eLong,3,标间,,89,,http://hotel.elong.com/guilin/02101112/,
,桂林,桂林新华都大酒店,桂林新华都大酒店,Qunar,3,标准间,1.来订吧,138,26,http://hotel.qunar.com/city/guilin/dt-6255/?tag=guilin#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%A1%82%E6%9E%97%E6%96%B0%E5%8D%8E%E9%83%BD%E5%A4%A7%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=93f6d65e-9def-41f2-a2f4-6014eb660e95_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A49090AF&QHPR=1_1_0_0,
,桂林,桂林乐满地度假酒店,桂林乐满地度假酒店,Ctrip,5,二套间,,1210,,http://hotels.ctrip.com/hotel/535873.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,桂林乐满地度假酒店,桂林乐满地度假酒店,eLong,5,二套间,,1210,208,http://hotel.elong.com/guilin/52101003/,
,桂林,桂林乐满地度假酒店,桂林乐满地度假酒店,Qunar,,二套间,1.来订吧,1210,191,http://hotel.qunar.com/city/guilin/dt-62/?tag=guilin#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%A1%82%E6%9E%97%E4%B9%90%E6%BB%A1%E5%9C%B0%E5%BA%A6%E5%81%87%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=3f32b33b-5a01-4bb9-ad14-acdf10886135_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4943836&QHPR=1_1_0_0,
,桂林,桂林晶鑫国际大酒店,桂林晶鑫国际大酒店,Ctrip,5,豪华单人间,,288,,http://hotels.ctrip.com/hotel/654900.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,桂林,桂林晶鑫国际大酒店,桂林晶鑫国际大酒店,eLong,5,豪华单人间,,288,31,http://hotel.elong.com/guilin/42101184/,
,桂林,桂林晶鑫国际大酒店,桂林晶鑫国际大酒店,Qunar,5,豪华单人间,来订吧,288,36,http://hotel.qunar.com/city/guilin/dt-6627/?tag=guilin#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%A1%82%E6%9E%97%E6%99%B6%E9%91%AB%E5%9B%BD%E9%99%85%E5%A4%A7%E9%85%92%E5%BA%97&from=hotellist&filterid=9ed29609-c57a-4088-82d8-79a30472912f_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A49857CE&QHPR=1_1_0_0,
名字不全,宁波,汉庭酒店宁波火车站新店（原宁波南站新店）,汉庭酒店（宁波火车站新店）,Ctrip,2,双床房,,161,,http://hotels.ctrip.com/hotel/133069.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,汉庭酒店宁波火车站新店（原宁波南站新店）,汉庭酒店宁波火车站新店(原宁波南站店),eLong,2,双床房,,170,,http://hotel.elong.com/ningbo/01202131/,
,宁波,汉庭酒店宁波火车站新店（原宁波南站新店）,汉庭酒店宁波火车站新店（原宁波南站新店）,Qunar,经济型,双床房,1.住哪网,139,,http://hotel.qunar.com/city/ningbo/dt-6604/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%B1%89%E5%BA%AD%E9%85%92%E5%BA%97%E5%AE%81%E6%B3%A2%E7%81%AB%E8%BD%A6%E7%AB%99%E6%96%B0%E5%BA%97%EF%BC%88%E5%8E%9F%E5%AE%81%E6%B3%A2%E5%8D%97%E7%AB%99%E6%96%B0%E5%BA%97%EF%BC%89&from=qunarHotel&filterid=6d0d3532-0254-43bf-9ce5-f1725b24d61a_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4725144&QHPR=1_1_0_0,
名称不全,宁波,布丁酒店宁波天一广场东店,布丁酒店（宁波天一广场东店）,Ctrip,2,标准房A,,107,,http://hotels.ctrip.com/hotel/474463.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,布丁酒店宁波天一广场东店,布丁酒店连锁（宁波天一广场东店）,eLong,0,标准房A,,113,,http://hotel.elong.com/ningbo/01202065/,
,宁波,布丁酒店宁波天一广场东店,布丁酒店宁波天一广场东店,Qunar,经济型,标准房A,2.趣住网,143,,http://hotel.qunar.com/city/ningbo/dt-5702/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E5%B8%83%E4%B8%81%E9%85%92%E5%BA%97%E5%AE%81%E6%B3%A2%E5%A4%A9%E4%B8%80%E5%B9%BF%E5%9C%BA%E4%B8%9C%E5%BA%97&from=hotellist&filterid=b83c6bd0-c3cb-4d53-8cff-63b10b90f1ff_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A473A1C7&QHPR=1_1_0_0,
名称不全,宁波,百时快捷宁波火车站店,百时快捷酒店（宁波火车站店）,Ctrip,2,单人间C,,109,,http://hotels.ctrip.com/hotel/511468.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,百时快捷宁波火车站店,百时快捷酒店（宁波火车站店）,eLong,2,单人间C（今日特价）,,99,,http://hotel.elong.com/ningbo/21202038/,
,宁波,百时快捷宁波火车站店,百时快捷宁波火车站店,Qunar,经济型,单人房C(无窗),1.来订吧,99,10,http://hotel.qunar.com/city/ningbo/dt-2699/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E7%99%BE%E6%97%B6%E5%BF%AB%E6%8D%B7%E5%AE%81%E6%B3%A2%E7%81%AB%E8%BD%A6%E7%AB%99%E5%BA%97&from=hotellist&filterid=d2ecb78e-24de-49b1-883c-518ac7415c59_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A47693EB&QHPR=1_1_0_0,
名称不全,宁波,汉庭酒店宁波彩虹南路店,汉庭酒店（宁波彩虹南路店）,Ctrip,2,大床房(内宾),,161,,http://hotels.ctrip.com/hotel/98068.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,汉庭酒店宁波彩虹南路店,汉庭酒店（宁波彩虹南路店）,eLong,3,大床房,,161,,http://hotel.elong.com/ningbo/21202052/,
,宁波,汉庭酒店宁波彩虹南路店,汉庭酒店宁波彩虹南路店,Qunar,经济型,大床房,3.酒店之家,161,5,http://hotel.qunar.com/city/ningbo/dt-5104/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%B1%89%E5%BA%AD%E9%85%92%E5%BA%97%E5%AE%81%E6%B3%A2%E5%BD%A9%E8%99%B9%E5%8D%97%E8%B7%AF%E5%BA%97&from=hotellist&filterid=1176cf42-7d05-49d3-9d24-d574b7d1950f_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4777340&QHPR=1_1_0_0,
,宁波,金广快捷宁波城隍庙店,金广快捷酒店（宁波城隍庙店）,Ctrip,2,商务房C,,169,,http://hotels.ctrip.com/hotel/650596.html,
,宁波,金广快捷宁波城隍庙店,金广快捷（宁波城隍庙店）,eLong,2,商务房C,,169,21,http://hotel.elong.com/ningbo/21202156/,
,宁波,金广快捷宁波城隍庙店,金广快捷宁波城隍庙店,Qunar,经济型,商务房C,1.来订吧,169,27,http://hotel.qunar.com/city/ningbo/dt-6855/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E9%87%91%E5%B9%BF%E5%BF%AB%E6%8D%B7%E5%AE%81%E6%B3%A2%E5%9F%8E%E9%9A%8D%E5%BA%99%E5%BA%97&from=hotellist&filterid=541a72cb-1418-4c35-97b9-1cce056acd3a_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4792090&QHPR=1_1_0_0,
名称不全,宁波,7天连锁酒店宁波火车南站店,7天连锁酒店（宁波火车南站店）,Ctrip,2,传统大床房,,167,,http://hotels.ctrip.com/hotel/115130.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,7天连锁酒店宁波火车南站店,7天连锁酒店（宁波火车南站店）,eLong,2,传统大床房,,167,,http://hotel.elong.com/ningbo/21202022/,
,宁波,7天连锁酒店宁波火车南站店,7天连锁酒店宁波火车南站店,Qunar,经济型,传统大床房,3.酒店之家,177,5,http://hotel.qunar.com/city/ningbo/dt-3655/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=7%E5%A4%A9%E8%BF%9E%E9%94%81%E9%85%92%E5%BA%97%E5%AE%81%E6%B3%A2%E7%81%AB%E8%BD%A6%E5%8D%97%E7%AB%99%E5%BA%97&from=hotellist&filterid=cfe5f197-1fc9-46c9-82e9-d31efdd86e0c_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A479EBE7&QHPR=1_1_0_0,
,宁波,易佰连锁旅店宁波新芝路店,易佰连锁旅店（宁波新芝路店）,Ctrip,2,经济房,,90,,http://hotels.ctrip.com/hotel/447827.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,易佰连锁旅店宁波新芝路店,易佰连锁旅店（宁波新芝路店）,eLong,0,经济房,,90,11,http://hotel.elong.com/ningbo/01202050/,
,宁波,易佰连锁旅店宁波新芝路店,易佰连锁旅店宁波新芝路店,Qunar,经济型,经济房,1.来订吧,100,12,http://hotel.qunar.com/city/ningbo/dt-5549/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%98%93%E4%BD%B0%E8%BF%9E%E9%94%81%E6%97%85%E5%BA%97%E5%AE%81%E6%B3%A2%E6%96%B0%E8%8A%9D%E8%B7%AF%E5%BA%97&from=hotellist&filterid=10d42b62-fe69-4a5f-8968-073da4ff09e7_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A47AA4D4&QHPR=1_1_0_0,
,宁波,锦江之星宁波麦德龙店,锦江之星（宁波麦德龙店）,Ctrip,2,标准房B,,146,,http://hotels.ctrip.com/hotel/511433.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,锦江之星宁波麦德龙店,锦江之星（宁波麦德龙店）,eLong,0,标准房B,,199,,http://hotel.elong.com/ningbo/31202026/,
,宁波,锦江之星宁波麦德龙店,锦江之星宁波麦德龙店,Qunar,经济型,标准房B,2.住哪网,199,,http://hotel.qunar.com/city/ningbo/dt-50/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E9%94%A6%E6%B1%9F%E4%B9%8B%E6%98%9F%E5%AE%81%E6%B3%A2%E9%BA%A6%E5%BE%B7%E9%BE%99%E5%BA%97&from=hotellist&filterid=9165cde0-faac-4c71-9d08-d111242466e7_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A47B8D90&QHPR=1_1_0_0,
名称不全,宁波,汉庭酒店宁波城隍庙兴宁桥店,汉庭酒店（宁波城隍庙兴宁桥店）,Ctrip,2,汉庭（宁波城隍庙兴宁桥店）,,189,,http://hotels.ctrip.com/hotel/48203.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,汉庭酒店宁波城隍庙兴宁桥店,汉庭酒店（宁波城隍庙兴宁桥店）,eLong,2,高级大床房,,189,,http://hotel.elong.com/ningbo/01202015/,
,宁波,汉庭酒店宁波城隍庙兴宁桥店,汉庭酒店宁波城隍庙兴宁桥店,Qunar,经济型,高级大床房,1.住哪网,189,,http://hotel.qunar.com/city/ningbo/dt-2686/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%B1%89%E5%BA%AD%E9%85%92%E5%BA%97%E5%AE%81%E6%B3%A2%E5%9F%8E%E9%9A%8D%E5%BA%99%E5%85%B4%E5%AE%81%E6%A1%A5%E5%BA%97&from=hotellist&filterid=de14a38b-5233-4b13-a8a5-3f16d0848722_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A47C26C4&QHPR=1_1_0_0,
名称不全,宁波,汉庭酒店宁波马园路店,汉庭酒店（宁波马园路店）,Ctrip,2,高级大床房,,189,,http://hotels.ctrip.com/hotel/54638.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,汉庭酒店宁波马园路店,汉庭酒店（宁波马园路店）,eLong,2,高级大床房,,189,,http://hotel.elong.com/ningbo/31202074/,
,宁波,汉庭酒店宁波马园路店,汉庭酒店宁波马园路店,Qunar,经济型,高级大床房,1.住哪网,189,,http://hotel.qunar.com/city/ningbo/dt-2109/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%B1%89%E5%BA%AD%E9%85%92%E5%BA%97%E5%AE%81%E6%B3%A2%E9%A9%AC%E5%9B%AD%E8%B7%AF%E5%BA%97&from=hotellist&filterid=0466441e-1c83-47ac-bee4-10e037551d53_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A47CE800&QHPR=1_1_0_0,
名称不全,宁波,7天连锁酒店宁波体育中心店,7天连锁酒店（宁波体育中心店）,Ctrip,2,传统双床房,,167,,http://hotels.ctrip.com/hotel/115360.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,7天连锁酒店宁波体育中心店,7天连锁酒店（宁波体育中心店）,eLong,0,传统双床房,,167,,http://hotel.elong.com/ningbo/21202019/,
,宁波,7天连锁酒店宁波体育中心店,7天连锁酒店宁波体育中心店,Qunar,经济型,传统双床房,2.7天酒店官网直销,177,,http://hotel.qunar.com/city/ningbo/dt-2996/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=7%E5%A4%A9%E8%BF%9E%E9%94%81%E9%85%92%E5%BA%97%E5%AE%81%E6%B3%A2%E4%BD%93%E8%82%B2%E4%B8%AD%E5%BF%83%E5%BA%97&from=hotellist&filterid=8f79f956-d3d0-4ccd-853d-99acc89ca0ed_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A47D889C&QHPR=1_1_0_0,
,宁波,宁波宇豪商务酒店,宁波宇豪商务酒店,Ctrip,2,大床间(内宾),,138,,http://hotels.ctrip.com/hotel/105788.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,宁波宇豪商务酒店,宁波宇豪商务酒店,eLong,2,大床间,,138,21,http://hotel.elong.com/ningbo/21202073/,
,宁波,宁波宇豪商务酒店,宁波宇豪商务酒店,Qunar,2,大床间,1.来订吧,138,20,http://hotel.qunar.com/city/ningbo/dt-5096/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E5%AE%81%E6%B3%A2%E5%AE%87%E8%B1%AA%E5%95%86%E5%8A%A1%E9%85%92%E5%BA%97&from=hotellist&filterid=c437e9f4-83ab-4ea0-af6b-a4b0c2e9b79b_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A47E1AB7&QHPR=1_1_0_0,
,宁波,宁波云庭宾馆,宁波云庭宾馆,Ctrip,2,标准房B,,128,,http://hotels.ctrip.com/hotel/110228.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,宁波云庭宾馆,宁波云庭宾馆,eLong,0,标准间B,,128,26,http://hotel.elong.com/ningbo/01202141/,
,宁波,宁波云庭宾馆,宁波云庭宾馆,Qunar,2,标准间B,1.来订吧,128,20,http://hotel.qunar.com/city/ningbo/dt-3298/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E5%AE%81%E6%B3%A2%E4%BA%91%E5%BA%AD%E5%AE%BE%E9%A6%86&from=qunarHotel&filterid=da860ab0-875e-491f-aa17-4ee555794a59_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A48308D0&QHPR=1_1_0_0,
,宁波,宁波海曙枫华丽致酒店,宁波海曙枫华丽致酒店,Ctrip,2,高级房(中宾),,228,,http://hotels.ctrip.com/hotel/105785.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,宁波海曙枫华丽致酒店,宁波海曙枫华丽致酒店,eLong,2,高级房,,228,26,http://hotel.elong.com/ningbo/51202024/,
,宁波,宁波海曙枫华丽致酒店,宁波海曙枫华丽致酒店,Qunar,2,高级房,1.来订吧,228,30,http://hotel.qunar.com/city/ningbo/dt-3118/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E5%AE%81%E6%B3%A2%E6%B5%B7%E6%9B%99%E6%9E%AB%E5%8D%8E%E4%B8%BD%E8%87%B4%E9%85%92%E5%BA%97&from=hotellist&filterid=b38c0562-66f6-44a7-8718-6cad3311759b_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A483B7DF&QHPR=1_1_0_0,
,宁波,宁波新高商务宾馆,宁波新高宾馆,Ctrip,2,标准房(内宾),,138,,http://hotels.ctrip.com/hotel/345393.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,宁波新高商务宾馆,宁波新高宾馆,eLong,3,标准房,,138,21,http://hotel.elong.com/ningbo/01202053/,
,宁波,宁波新高商务宾馆,宁波新高商务宾馆,Qunar,2,标准间,1.来订吧,138,20,http://hotel.qunar.com/city/ningbo/dt-3425/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E5%AE%81%E6%B3%A2%E6%96%B0%E9%AB%98%E5%95%86%E5%8A%A1%E5%AE%BE%E9%A6%86&from=hotellist&filterid=12d6ab89-f125-4f36-8eea-31bda37768d8_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4846904&QHPR=1_1_0_0,
,宁波,宁波铭盛商务宾馆,宁波铭盛商务宾馆,Ctrip,2,温馨标间(内宾),,159,,http://hotels.ctrip.com/hotel/139215.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,宁波铭盛商务宾馆,宁波铭盛商务宾馆,eLong,2,温馨标房,,169,21,http://hotel.elong.com/ningbo/01202055/,
,宁波,宁波铭盛商务宾馆,宁波铭盛商务宾馆,Qunar,2,温馨标间,2.酒店之家,169,38,http://hotel.qunar.com/city/ningbo/dt-5640/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E5%AE%81%E6%B3%A2%E9%93%AD%E7%9B%9B%E5%95%86%E5%8A%A1%E5%AE%BE%E9%A6%86&from=hotellist&filterid=bff61715-6fd1-4631-ba83-aa1ccae12391_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4850183&QHPR=1_1_0_0,
,宁波,宁波阳光公寓酒店,宁波阳光公寓酒店,Ctrip,3,豪华大床房[含早],,268,,http://hotels.ctrip.com/hotel/607286.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,宁波,宁波阳光公寓酒店,宁波阳光公寓酒店,eLong,4,豪华大床房,,268,31,http://hotel.elong.com/ningbo/41202100/,
,宁波,宁波阳光公寓酒店,宁波阳光公寓酒店,Qunar,3,豪华大床房,2.同程网,256,32,http://hotel.qunar.com/city/ningbo/dt-6870/?tag=ningbo#fromDate=2014-02-28&toDate=2014-03-01&q=%E5%AE%81%E6%B3%A2%E9%98%B3%E5%85%89%E5%85%AC%E5%AF%93%E9%85%92%E5%BA%97&from=hotellist&filterid=eeef2c79-a429-486e-a740-2574066c5e8b_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A4859C93&QHPR=1_1_0_0,
